tenure_months,monthly_charges,has_tech_support,churn,contract_type_one-year,contract_type_two-year,has_internet_service_fiber,has_internet_service_none
54,118.69036664352556,1,0,False,False,False,False
31,48.46979688875555,0,1,True,False,False,False
33,79.60301609498012,1,0,False,True,True,False
60,47.399060047259006,1,0,False,True,False,False
18,106.2380384524274,1,0,False,False,False,True
49,21.5647317942066,1,0,False,False,True,False
20,71.0212916478122,1,0,True,False,True,False
17,59.07174422546241,1,0,True,False,False,True
36,90.4896908954796,1,0,False,False,False,False
61,50.35101248781115,1,1,False,False,False,False
40,82.11334068483313,0,1,True,False,False,False
34,34.03235197678261,0,1,False,False,True,False
43,36.07155848915056,0,0,False,False,False,False
33,59.85020288039804,0,1,False,False,False,True
28,72.15995129911215,0,0,False,True,True,False
43,31.05413644167353,1,0,True,False,False,False
63,98.70566539903665,1,0,True,False,False,False
48,75.80489756294875,0,1,True,False,True,False
22,24.22689942359345,0,0,False,True,False,False
35,28.475947327532182,0,0,True,False,False,True
19,87.01854674112076,1,1,True,False,True,False
25,24.236193195278204,0,0,True,False,False,True
13,117.39355741044274,1,1,False,False,False,True
66,58.916461651348,0,0,True,False,False,False
62,20.995974120430333,1,0,False,False,False,True
71,59.71524999429204,0,0,False,False,False,True
12,20.95581861480686,0,0,True,False,True,False
9,41.50225693561846,1,1,False,False,True,False
59,31.65446099986326,0,0,False,False,False,True
17,73.11446325646638,0,0,False,False,False,True
42,80.55292748912721,0,0,True,False,False,False
22,49.26127274234653,0,0,False,True,True,False
3,46.95616932524595,0,1,False,False,True,False
70,25.879601654463706,1,1,False,False,False,False
20,106.07285593880847,0,0,True,False,False,False
70,97.18097762699956,1,0,True,False,False,False
2,52.18466352013203,0,0,False,True,True,False
70,105.9046329706656,1,0,True,False,False,True
63,83.37790395432506,1,0,False,False,False,False
5,110.8258554677066,0,0,False,True,False,True
45,40.40730584018069,0,0,False,False,True,False
52,49.17238871803609,0,0,True,False,False,False
57,55.533970821954696,0,1,True,False,False,False
31,82.71383940611175,1,0,False,True,False,False
67,21.616953995451976,1,0,False,False,False,False
18,53.060080997000185,1,1,False,False,True,False
11,100.4202907297781,1,0,False,True,False,False
68,68.29533632166655,0,0,False,True,True,False
51,60.94962783455518,1,0,False,False,False,False
62,117.28943893876948,1,0,False,False,True,False
67,73.07506023881423,1,0,False,False,True,False
65,47.18607267259158,0,0,False,True,False,True
66,21.92991322269848,1,0,True,False,False,False
4,101.10216892922269,1,1,True,False,True,False
36,93.54140255070033,1,0,False,True,False,False
29,34.07433633911532,0,1,False,False,False,False
41,117.88560151782346,1,1,False,False,False,True
66,58.20348304112709,0,0,True,False,True,False
52,67.99830655289918,0,0,False,False,False,False
27,43.70772875562146,0,0,True,False,False,False
53,87.98728739471748,1,0,False,False,True,False
66,51.373525884465394,0,0,False,False,False,False
49,75.13305496923013,0,0,True,False,False,True
27,84.1675710161496,1,0,False,False,False,False
68,116.22915416725868,1,1,False,False,True,False
60,77.0689661576848,1,0,False,False,True,False
6,79.36525794468105,1,1,False,False,False,True
25,103.01772429995874,0,1,False,False,False,False
68,24.55501559653525,1,0,False,False,False,True
20,42.349875435464426,1,0,True,False,True,False
19,83.50245661416096,1,1,False,False,True,False
35,41.39228704997177,1,0,False,False,False,False
20,45.78700035480086,1,1,False,False,True,False
65,105.22365249759108,1,0,False,False,True,False
6,115.86977413653985,0,1,False,False,True,False
37,33.808365660200906,1,0,True,False,False,False
66,21.756545570396696,0,0,False,False,True,False
69,68.53723712045505,1,1,False,False,True,False
3,111.51763371865978,0,1,False,False,True,False
12,55.07023274307274,0,1,False,False,True,False
22,35.40757324730835,0,1,False,True,False,True
72,118.1727217381659,0,1,False,False,True,False
59,29.446242580108688,0,0,False,True,False,False
33,112.43543461938005,0,1,False,False,False,True
60,115.99281205835015,0,0,False,False,False,False
41,103.30569412642136,0,0,True,False,False,True
67,115.71070960000516,0,0,True,False,True,False
23,71.66642598438743,0,0,True,False,True,False
26,95.49317330722384,1,0,False,False,False,False
19,44.46861881232726,1,0,True,False,False,True
48,74.87196055830495,1,0,True,False,False,False
72,24.54865414722746,0,0,False,False,True,False
72,56.01421141389381,0,0,False,True,False,False
60,109.97596153682576,0,0,False,False,False,True
38,74.00657152841718,1,0,True,False,False,True
67,91.61276404767376,0,0,False,True,False,False
49,117.94507631128238,0,0,False,True,True,False
17,109.822919316283,1,0,False,True,True,False
1,59.95064752605643,1,1,False,False,True,False
38,21.778514126248343,1,1,False,False,False,False
13,117.60796862214676,0,0,False,True,True,False
48,108.9931055890098,0,0,False,False,True,False
15,76.03798601367683,0,0,False,False,False,False
37,89.86569800812401,0,0,True,False,True,False
43,100.4396446915202,1,0,False,False,False,True
38,112.19556301327502,1,0,True,False,True,False
6,118.2482651061107,1,1,False,True,True,False
50,92.47893011954352,1,0,False,True,True,False
6,118.67965941798968,0,1,False,False,True,False
53,70.62310360908802,1,0,False,False,False,False
56,42.16638430873883,1,0,False,False,False,True
69,61.4830671888954,1,1,True,False,True,False
36,110.86555613403596,1,0,False,False,False,True
66,116.4145795865558,1,0,False,False,False,False
9,20.565210484118477,0,1,False,False,False,False
55,62.90479939721157,1,0,True,False,False,True
3,42.63308397370746,0,0,True,False,False,True
38,35.24069200378814,0,0,False,True,False,False
10,63.49801978880452,0,1,False,False,False,True
52,57.57058053802705,0,0,False,True,True,False
63,61.98695908703069,0,0,False,False,False,False
35,86.83607021173941,0,0,False,True,True,False
62,31.34274267458415,1,0,False,False,True,False
54,30.080719713908525,0,0,True,False,False,False
72,101.22395386087472,1,0,True,False,False,False
46,112.18454995477848,0,0,True,False,False,True
32,112.78100616476964,1,0,True,False,False,True
12,85.37896508367228,1,0,True,False,False,False
2,32.28755798941526,1,0,False,True,True,False
41,27.787006430636637,0,0,False,False,False,False
46,41.623289439099125,0,0,True,False,False,True
26,23.341799470505947,1,0,True,False,True,False
47,47.22475363704713,1,1,True,False,True,False
31,26.466554385057066,1,0,False,True,False,False
27,119.31707895983328,1,1,False,False,True,False
46,100.22888163636875,0,1,False,False,True,False
40,104.9070874903492,0,0,False,False,False,False
19,72.12708068918691,1,1,False,False,True,False
60,22.845739184392247,1,0,False,True,False,False
62,67.4325570550291,1,0,False,False,True,False
22,62.696619928121926,0,0,False,True,False,True
59,70.81573065601475,1,0,False,False,True,False
52,114.51897611270066,0,1,False,False,True,False
64,56.50512775418054,1,1,False,False,True,False
56,57.91608639799434,0,0,False,False,True,False
24,95.51430501161414,0,1,False,False,False,False
54,109.86930538021608,0,0,True,False,True,False
7,86.27224233681778,0,0,False,False,False,False
16,81.29773415893604,0,1,False,False,True,False
64,27.532143216740483,1,0,False,False,True,False
29,62.38997519969983,0,1,False,False,True,False
8,80.40721005990636,1,0,False,False,True,False
59,95.87941427043128,1,0,False,False,True,False
55,55.87615674661377,1,0,False,True,True,False
59,101.4210898382868,0,1,False,False,True,False
58,113.84682123658123,1,0,False,True,False,False
8,51.6717122025216,0,1,False,False,True,False
63,114.01760633010566,1,0,False,False,False,False
41,90.2627106323652,1,0,False,False,False,False
12,47.60751360694104,1,0,True,False,False,False
43,85.26890393409258,0,0,True,False,False,False
55,85.77784072381785,0,0,False,True,False,False
4,72.79098279439242,1,0,True,False,True,False
37,31.56752236481165,0,0,False,True,False,False
25,32.101571674864886,1,1,False,False,True,False
25,108.22124118173134,1,1,False,False,False,False
1,119.04657320615765,0,0,False,False,False,False
39,74.77399094691368,1,0,False,False,False,False
37,107.42965602221744,1,0,False,False,True,False
34,53.26565998208915,1,0,True,False,True,False
52,66.03213900573984,1,0,False,False,False,False
4,35.39743511656839,0,1,True,False,False,False
34,30.00646715665333,0,0,False,False,False,False
7,31.786010867977016,0,1,False,False,True,False
48,39.946268683305206,1,0,False,False,False,False
17,24.15959562564695,0,0,False,True,True,False
13,98.9868107379743,1,0,False,False,False,False
21,38.65638596346597,1,0,False,False,False,True
44,81.60985621493546,1,1,True,False,False,True
48,51.70737693630582,1,1,True,False,True,False
14,40.491603251599976,1,0,False,True,False,False
7,93.72276772498267,0,1,False,False,True,False
5,57.18601153330944,0,0,False,False,False,False
43,113.00067198331662,1,0,True,False,True,False
22,29.43126514627476,1,1,False,False,False,True
31,111.3245619488316,1,0,False,False,False,True
17,117.58933378958989,1,0,False,False,True,False
39,50.88438091424591,1,0,True,False,True,False
29,77.44284830031445,1,0,True,False,False,False
26,80.02186110619694,1,1,True,False,True,False
28,102.5608672507594,1,0,False,True,True,False
35,49.24454609973959,0,0,False,False,False,False
19,100.73709397924894,0,0,True,False,False,False
12,95.69947594896556,1,1,False,False,False,False
4,36.4039947076413,0,1,False,True,False,False
48,45.20986595622999,1,1,False,False,False,False
59,67.59266973649633,1,0,False,False,False,True
46,99.2501681861466,0,0,False,False,True,False
63,96.33906784413595,0,0,True,False,True,False
70,68.36804457578666,0,0,True,False,False,False
36,75.76423933431586,0,0,True,False,False,False
51,66.47842059375009,1,0,True,False,True,False
55,41.936806506527006,0,0,True,False,False,True
26,111.8193158461703,0,0,True,False,False,False
28,113.04234931787778,1,1,False,False,True,False
19,106.30287792502848,0,0,True,False,True,False
5,85.32715658327437,1,0,False,False,False,False
51,60.28895789566308,1,0,False,False,True,False
48,30.28328160641574,0,0,False,True,False,False
62,113.78869760948837,0,0,False,False,True,False
30,23.378915094824865,1,0,False,False,False,True
15,82.7630354901788,0,0,False,False,False,False
47,86.24299734213518,1,1,False,False,True,False
28,115.4889710009258,0,0,False,True,True,False
32,58.015014195766994,0,0,True,False,False,False
33,101.8737990454652,0,0,True,False,False,False
55,26.519280218469103,1,0,False,False,True,False
3,101.24024840313152,0,0,True,False,False,False
36,75.8384477570222,0,1,False,False,False,False
5,29.625058323772564,1,0,True,False,True,False
38,35.82407418152627,0,0,False,False,False,True
11,94.3865280888171,0,1,False,False,False,True
42,21.176509436699767,0,0,False,False,False,True
69,87.04155146589565,0,0,False,False,False,True
38,59.12768554069456,1,1,False,False,True,False
72,87.29504002463686,0,0,False,False,False,False
61,114.02341928728896,0,0,False,False,True,False
20,83.49142353120641,0,1,True,False,False,False
44,25.13343713236776,1,1,True,False,False,True
2,74.92512713778943,1,0,False,False,False,True
62,109.33416418276082,0,1,True,False,True,False
59,55.61669653144431,1,0,False,False,False,False
16,32.113857384890146,0,1,False,False,False,False
49,40.61461602801641,0,0,False,True,False,True
15,107.49333243506489,0,0,False,False,False,False
33,35.04485507732163,1,1,False,False,False,False
2,51.50559693186544,0,1,False,False,True,False
50,70.35768963385914,0,0,False,True,False,False
8,64.85425493684593,1,0,False,False,False,True
39,54.61072407823951,1,0,False,False,False,True
59,22.82849282909797,0,0,False,False,True,False
28,83.40505083067194,0,0,False,True,False,False
25,33.22115228202997,1,0,True,False,False,False
38,55.39058262568587,0,1,True,False,False,False
30,70.3773443724634,0,0,False,False,False,False
10,87.22253805471749,1,0,False,False,False,False
71,89.46717295969576,0,0,False,False,False,False
55,28.998555634962067,1,1,False,False,True,False
54,44.64779095767362,1,1,False,False,True,False
43,50.575948714350446,0,0,False,False,False,False
54,73.10031297429626,0,1,False,False,False,False
45,52.88452882089896,0,0,True,False,True,False
33,47.07227581959833,0,0,False,True,True,False
4,63.30802036021312,0,1,False,False,True,False
51,78.09138982462784,1,0,False,False,True,False
12,97.6391368652726,1,0,True,False,False,True
44,75.70659326839171,1,1,True,False,True,False
39,27.268391100262303,1,0,False,False,False,False
30,41.72465724808804,1,1,True,False,False,True
56,47.35028658297071,0,0,False,False,False,False
49,68.13827117484274,1,1,False,False,False,True
41,112.4612532332972,0,1,True,False,False,False
67,23.62548954415274,0,0,False,False,False,False
67,58.37739303556238,0,1,False,False,False,False
16,34.98942953281581,0,1,False,False,False,False
69,60.059537410527234,1,0,True,False,True,False
5,38.81999816798623,0,0,True,False,False,True
31,23.74879568696593,0,0,False,False,False,False
34,62.76917880334611,1,0,False,False,True,False
61,38.976355814601085,1,0,False,False,False,False
62,63.239636018509,0,0,False,False,True,False
46,105.93602247528212,0,1,False,False,False,True
20,21.53662507347233,1,0,True,False,False,False
38,70.78620376159938,1,1,True,False,False,False
10,43.213391280015614,1,0,False,False,False,False
4,38.90170673345543,0,1,False,False,True,False
53,108.97353347830568,0,0,False,False,True,False
29,79.1668820593504,1,0,True,False,True,False
35,64.61143071251877,1,0,False,True,False,False
72,83.31068227177317,1,0,True,False,False,True
20,59.566991409631605,1,1,False,False,False,True
2,56.10996406264668,1,0,True,False,True,False
15,119.55202282643788,1,0,False,False,True,False
24,113.5905585319816,0,0,False,False,True,False
13,80.10767990063927,0,0,True,False,False,False
30,62.9882758124848,1,0,False,True,False,True
1,58.28242079635038,0,1,False,False,True,False
40,28.380843348716425,0,0,True,False,False,False
65,96.4400111389306,0,1,False,True,False,False
30,82.584666605061,1,1,True,False,True,False
67,66.48498037040522,0,0,False,True,True,False
14,105.29561136737487,0,0,False,True,False,False
8,91.4687449434954,1,1,False,False,True,False
32,40.247856414138,0,0,False,False,True,False
26,29.876905139875127,1,1,False,False,True,False
58,98.9712009210549,0,0,False,False,False,False
60,103.24894744194484,0,1,False,False,False,False
38,104.59812924460132,1,0,True,False,False,False
13,50.60591982161759,1,0,True,False,True,False
50,21.22906611556709,0,0,False,True,False,True
58,27.76658617783536,0,0,True,False,False,False
14,117.1297460306592,1,1,True,False,False,True
16,50.74621730335261,1,0,True,False,True,False
66,102.25360189134716,0,0,False,False,False,False
26,67.58925108294906,1,0,False,False,True,False
